weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,house_district,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_300,persons_lifted_hi_ctc_300,gap_closed_hi_ctc_300_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hi_ctc_1000,persons_lifted_hi_ctc_1000,gap_closed_hi_ctc_1000_$
71863.11428461192,37472.6228631813,0.21657064718830574,15563.441169585582,99971385.83988598,30,0.24965933001440743,2377.8557954594216,4934168.354917571,0.2178416136840878,91.33561053829908,417877.30066666007,0.22698515610370362,748.4190444053493,1768782.0006236136,0.2682712513676182,3715.3664267214153,9921546.367280334,0.201553711849535,1079.1637404547091,8283494.727290288,0.2146256721485382,139.77196356353124,2182316.264258325,0.21657064718830574,0.0,605995.7296612114,0.21610453892649803,33.495991287289144,1311480.2287670374,0.21610453892649803,33.495991287289144,2014371.987772435
32228.888558281873,16267.479102152403,0.26093916679079465,8409.779326991447,52748927.80186108,31,0.2965398830706003,1147.3715175768666,2514962.6058264524,0.2621263572482919,38.26182895213424,336479.53120703995,0.2720018838930712,356.5390766410692,842424.9825710878,0.3730200880016818,3612.2435192152516,5098174.412737988,0.23701970951904724,770.8975227857327,3831446.2203084975,0.2489848460104483,385.2744722197367,1066370.397154294,0.2570485049770807,125.39170601214937,301865.590052858,0.2570485049770807,125.39170601214937,643499.5627067909,0.2570485049770807,125.39170601214937,985133.5353607237
63290.55426455754,32458.282268394018,0.16925751981479567,10712.402242522749,74354312.51254784,32,0.18613744084201939,1068.339557754949,3147051.713404283,0.17793011368360784,548.893272868525,1045311.6009635329,0.178693442875911,597.2048005357083,1134795.7803532183,0.21461665811577507,2870.8050040317066,6329695.594696835,0.14790940457253202,1351.1340461865166,4484143.214616939,0.16010377465398404,579.3456048242788,1070405.480972439,0.16740346995419617,117.34384331146794,399768.5668632239,0.16428148294768113,314.93613136055137,851102.2940088958,0.16342146541043204,369.3671179702869,1266887.3857678473
32454.42776851127,18115.41956339903,0.22563537422040572,7322.866954657167,53331004.907835305,35,0.2484769696428613,741.3109087556422,1857253.34481965,0.2342547570110911,279.7371361894475,159861.63356855512,0.23449810749508382,287.6349368946212,614813.5661518723,0.2650520610729533,1279.246016330033,3857786.172801405,0.20550436003418035,653.3405458137277,2385705.9449840486,0.2104998106693266,491.2160540042096,483650.6603781879,0.21272384023354804,419.0364471571511,180445.42827492952,0.21239514480267147,429.70406927637487,371342.7726448029,0.21239514480267147,429.70406927637487,561214.2882690132
16903.347628211683,9125.677306003408,0.14844999986854723,2509.3019531860323,19726960.15369506,36,0.15318321412018174,80.0071658941838,698384.5845543332,0.15318321412018174,80.0071658941838,46407.843925468624,0.15318321412018174,80.0071658941838,266394.8855709806,0.17131502200122745,386.49541763544767,1209949.4401599541,0.14844999986854723,0.0,836764.8547479436,0.14844999986854723,0.0,341492.973434031,0.14844999986854723,0.0,55104.205503851175,0.14844999986854723,0.0,119392.44525834545,0.14844999986854723,0.0,183680.68501283973
18730.070474489763,11914.39668527804,0.23074788577191327,4321.924162347449,31372831.247759234,39,0.24957985746750438,352.7241570320184,1236734.6810253486,0.23074788577191327,0.0,362699.15205363557,0.2347716817333235,75.36598193218106,432203.12344757095,0.2529971287907769,416.72988974736563,2281645.718197856,0.21843013932465713,230.71225904400308,1325950.5305270217,0.2190548033002699,219.01225875790078,578629.8360189162,0.2301232217963005,11.700000286102295,117082.83045481518,0.2301232217963005,11.700000286102295,252466.96779521182,0.2301232217963005,11.700000286102295,387851.10513560846
15135.711225797088,8502.10148067301,0.14453645988156014,2187.6621183663,15334747.932641007,41,0.14453645988156014,0.0,376065.61870822683,0.14453645988156014,0.0,0.0,0.14453645988156014,0.0,150426.24748329073,0.14868591708448928,62.804985967339235,538901.2536268104,0.14453645988156014,0.0,1054297.42864101,0.14453645988156014,0.0,221126.5838004388,0.14453645988156014,0.0,69429.56774578989,0.14453645988156014,0.0,150430.7301158756,0.14453645988156014,0.0,231431.89248596318
20872.522575528583,13420.06230878945,0.2435780208994009,5084.087740125318,33330549.564298972,43,0.24698238575671758,71.05768233967865,1984591.727396004,0.24698238575671758,71.05768233967865,305044.4574329555,0.24698238575671758,71.05768233967865,783762.6636041701,0.2696965828834993,545.1602746534363,3630980.8332369626,0.22370583812392675,414.7825836061147,2268130.840517275,0.22952319799923956,293.3596082786735,979289.7577553578,0.2435780208994009,0.0,174319.13370019943,0.2435780208994009,0.0,377691.45635043085,0.2435780208994009,0.0,581063.7790006585
101832.3302644153,55955.874271772926,0.20488431284416575,20863.847011544873,129758885.68112157,46,0.22509912038833685,2058.5209580696246,6519320.257185414,0.20974472065832875,494.94665375159093,650506.2439333946,0.2172024234397046,1254.3819063985065,2423189.4569499344,0.23550749486864617,3118.4299856641956,11144960.854730353,0.18433858968923358,2092.2188658342966,10138797.99241589,0.1987946388113192,620.1256973154632,2829835.685420707,0.20259804464013853,232.8160188255315,767581.321695283,0.20134556977347465,360.3584530955268,1650809.1156331748,0.20027321881514254,469.55845004376533,2523009.8217338175
27866.902132958272,13494.10692163425,0.14550979929171617,4054.907336248655,23782906.703166343,48,0.18269852010672316,1036.334443401708,2052618.0851128027,0.17593201134287673,847.7728058977955,583841.2701456994,0.1677134312655175,618.7464392101447,731053.1037406176,0.21909389218207068,2050.56071511802,4577269.672024079,0.11578270256783522,828.4020951013745,3112115.8961513676,0.13096573972830647,405.2978844694535,805560.9877836183,0.14550979929171617,0.0,253739.57415003702,0.14244992487561198,85.2692208927183,546704.7676834911,0.14244992487561198,85.2692208927183,830199.6953873038
